dataset,sequence,camera,split,pair_id,query_frame,reference_frame,query_image_path,reference_image_path,temporal_separation_frames,spatial_distance_m,heading_difference_deg,traversal_class,pair_class,binary_label
KITTI_odometry,05,image_0,stress,05_002610_000829,2610,829,sequences/05/image_0/002610.png,sequences/05/image_0/000829.png,1781,23.051514173,1.335516768,same_direction,negative,0
KITTI_odometry,05,image_0,stress,05_002610_000830,2610,830,sequences/05/image_0/002610.png,sequences/05/image_0/000830.png,1780,22.323491755,1.372280257,same_direction,negative,0
KITTI_odometry,05,image_0,stress,05_002610_000831,2610,831,sequences/05/image_0/002610.png,sequences/05/image_0/000831.png,1779,21.579790939,1.310717760,same_direction,negative,0
KITTI_odometry,05,image_0,stress,05_002610_000832,2610,832,sequences/05/image_0/002610.png,sequences/05/image_0/000832.png,1778,20.819015429,1.181872671,same_direction,negative,0
KITTI_odometry,05,image_0,stress,05_002610_000833,2610,833,sequences/05/image_0/002610.png,sequences/05/image_0/000833.png,1777,20.044360234,1.011295608,same_direction,negative,0
KITTI_odometry,05,image_0,stress,05_002610_000834,2610,834,sequences/05/image_0/002610.png,sequences/05/image_0/000834.png,1776,19.258387409,0.831970332,same_direction,negative,0
KITTI_odometry,05,image_0,stress,05_002610_000835,2610,835,sequences/05/image_0/002610.png,sequences/05/image_0/000835.png,1775,18.468011038,0.661663141,same_direction,negative,0
KITTI_odometry,05,image_0,stress,05_002610_000836,2610,836,sequences/05/image_0/002610.png,sequences/05/image_0/000836.png,1774,17.669880916,0.541692602,same_direction,negative,0
KITTI_odometry,05,image_0,stress,05_002610_000837,2610,837,sequences/05/image_0/002610.png,sequences/05/image_0/000837.png,1773,16.866760613,0.441539686,same_direction,negative,0
KITTI_odometry,05,image_0,stress,05_002610_000838,2610,838,sequences/05/image_0/002610.png,sequences/05/image_0/000838.png,1772,16.056655015,0.348848123,same_direction,negative,0
KITTI_odometry,05,image_0,stress,05_002610_000839,2610,839,sequences/05/image_0/002610.png,sequences/05/image_0/000839.png,1771,15.245077763,0.314944006,same_direction,negative,0
KITTI_odometry,05,image_0,stress,05_002610_000840,2610,840,sequences/05/image_0/002610.png,sequences/05/image_0/000840.png,1770,14.434776462,0.274126737,same_direction,negative,0
KITTI_odometry,05,image_0,stress,05_002610_000841,2610,841,sequences/05/image_0/002610.png,sequences/05/image_0/000841.png,1769,13.624652250,0.253812107,same_direction,negative,0
KITTI_odometry,05,image_0,stress,05_002610_000842,2610,842,sequences/05/image_0/002610.png,sequences/05/image_0/000842.png,1768,12.813998517,0.225908597,same_direction,negative,0
KITTI_odometry,05,image_0,stress,05_002610_000843,2610,843,sequences/05/image_0/002610.png,sequences/05/image_0/000843.png,1767,11.996578517,0.194505339,same_direction,negative,0
KITTI_odometry,05,image_0,stress,05_002610_000844,2610,844,sequences/05/image_0/002610.png,sequences/05/image_0/000844.png,1766,11.173542468,0.159896153,same_direction,negative,0
KITTI_odometry,05,image_0,stress,05_002610_000845,2610,845,sequences/05/image_0/002610.png,sequences/05/image_0/000845.png,1765,10.345770413,0.134770165,same_direction,negative,0
KITTI_odometry,05,image_0,stress,05_002610_000846,2610,846,sequences/05/image_0/002610.png,sequences/05/image_0/000846.png,1764,9.520163209,0.110903467,same_direction,ambiguous,
KITTI_odometry,05,image_0,stress,05_002610_000847,2610,847,sequences/05/image_0/002610.png,sequences/05/image_0/000847.png,1763,8.695464233,0.033121254,same_direction,ambiguous,
KITTI_odometry,05,image_0,stress,05_002610_000848,2610,848,sequences/05/image_0/002610.png,sequences/05/image_0/000848.png,1762,7.871551579,0.072258590,same_direction,ambiguous,
KITTI_odometry,05,image_0,stress,05_002610_000849,2610,849,sequences/05/image_0/002610.png,sequences/05/image_0/000849.png,1761,7.050310288,0.177101666,same_direction,ambiguous,
KITTI_odometry,05,image_0,stress,05_002610_000850,2610,850,sequences/05/image_0/002610.png,sequences/05/image_0/000850.png,1760,6.228707840,0.274888702,same_direction,ambiguous,
KITTI_odometry,05,image_0,stress,05_002610_000851,2610,851,sequences/05/image_0/002610.png,sequences/05/image_0/000851.png,1759,5.411849060,0.355524440,same_direction,ambiguous,
KITTI_odometry,05,image_0,stress,05_002610_000852,2610,852,sequences/05/image_0/002610.png,sequences/05/image_0/000852.png,1758,4.600145763,0.462518603,same_direction,positive,1
KITTI_odometry,05,image_0,stress,05_002610_000853,2610,853,sequences/05/image_0/002610.png,sequences/05/image_0/000853.png,1757,3.791945562,0.578671795,same_direction,positive,1
KITTI_odometry,05,image_0,stress,05_002610_000854,2610,854,sequences/05/image_0/002610.png,sequences/05/image_0/000854.png,1756,2.988315299,0.680490920,same_direction,positive,1
KITTI_odometry,05,image_0,stress,05_002610_000855,2610,855,sequences/05/image_0/002610.png,sequences/05/image_0/000855.png,1755,2.196152220,0.774400895,same_direction,positive,1
KITTI_odometry,05,image_0,stress,05_002610_000856,2610,856,sequences/05/image_0/002610.png,sequences/05/image_0/000856.png,1754,1.425562062,0.840073284,same_direction,positive,1
KITTI_odometry,05,image_0,stress,05_002610_000857,2610,857,sequences/05/image_0/002610.png,sequences/05/image_0/000857.png,1753,0.730668319,0.924709478,same_direction,positive,1
KITTI_odometry,05,image_0,stress,05_002610_000858,2610,858,sequences/05/image_0/002610.png,sequences/05/image_0/000858.png,1752,0.543815471,0.949904072,same_direction,positive,1
KITTI_odometry,05,image_0,stress,05_002610_000859,2610,859,sequences/05/image_0/002610.png,sequences/05/image_0/000859.png,1751,1.137189764,0.943503517,same_direction,positive,1
KITTI_odometry,05,image_0,stress,05_002610_000860,2610,860,sequences/05/image_0/002610.png,sequences/05/image_0/000860.png,1750,1.865295083,0.920195337,same_direction,positive,1
KITTI_odometry,05,image_0,stress,05_002610_000861,2610,861,sequences/05/image_0/002610.png,sequences/05/image_0/000861.png,1749,2.603880405,0.877035347,same_direction,positive,1
KITTI_odometry,05,image_0,stress,05_002610_000862,2610,862,sequences/05/image_0/002610.png,sequences/05/image_0/000862.png,1748,3.335760021,0.860426085,same_direction,positive,1
KITTI_odometry,05,image_0,stress,05_002610_000863,2610,863,sequences/05/image_0/002610.png,sequences/05/image_0/000863.png,1747,4.052223567,0.856691831,same_direction,positive,1
KITTI_odometry,05,image_0,stress,05_002610_000864,2610,864,sequences/05/image_0/002610.png,sequences/05/image_0/000864.png,1746,4.753773030,0.889584337,same_direction,positive,1
KITTI_odometry,05,image_0,stress,05_002610_000865,2610,865,sequences/05/image_0/002610.png,sequences/05/image_0/000865.png,1745,5.439567672,0.972739027,same_direction,ambiguous,
KITTI_odometry,05,image_0,stress,05_002610_000866,2610,866,sequences/05/image_0/002610.png,sequences/05/image_0/000866.png,1744,6.106495676,1.050919839,same_direction,ambiguous,
KITTI_odometry,05,image_0,stress,05_002610_000867,2610,867,sequences/05/image_0/002610.png,sequences/05/image_0/000867.png,1743,6.758743400,1.167282941,same_direction,ambiguous,
KITTI_odometry,05,image_0,stress,05_002610_000868,2610,868,sequences/05/image_0/002610.png,sequences/05/image_0/000868.png,1742,7.392560548,1.311529829,same_direction,ambiguous,
KITTI_odometry,05,image_0,stress,05_002610_000869,2610,869,sequences/05/image_0/002610.png,sequences/05/image_0/000869.png,1741,8.000887992,1.495358129,same_direction,ambiguous,
KITTI_odometry,05,image_0,stress,05_002610_000870,2610,870,sequences/05/image_0/002610.png,sequences/05/image_0/000870.png,1740,8.589607658,1.666234148,same_direction,ambiguous,
KITTI_odometry,05,image_0,stress,05_002610_000871,2610,871,sequences/05/image_0/002610.png,sequences/05/image_0/000871.png,1739,9.156090093,1.831442401,same_direction,ambiguous,
KITTI_odometry,05,image_0,stress,05_002610_000872,2610,872,sequences/05/image_0/002610.png,sequences/05/image_0/000872.png,1738,9.704519333,2.000445889,same_direction,ambiguous,
KITTI_odometry,05,image_0,stress,05_002610_000873,2610,873,sequences/05/image_0/002610.png,sequences/05/image_0/000873.png,1737,10.231744336,2.139798967,same_direction,negative,0
KITTI_odometry,05,image_0,stress,05_002610_000874,2610,874,sequences/05/image_0/002610.png,sequences/05/image_0/000874.png,1736,10.738344735,2.197783140,same_direction,negative,0
KITTI_odometry,05,image_0,stress,05_002610_000875,2610,875,sequences/05/image_0/002610.png,sequences/05/image_0/000875.png,1735,11.223025398,2.105307693,same_direction,negative,0
KITTI_odometry,05,image_0,stress,05_002610_000876,2610,876,sequences/05/image_0/002610.png,sequences/05/image_0/000876.png,1734,11.686813430,1.896438609,same_direction,negative,0
KITTI_odometry,05,image_0,stress,05_002610_000877,2610,877,sequences/05/image_0/002610.png,sequences/05/image_0/000877.png,1733,12.137034261,1.536198307,same_direction,negative,0
KITTI_odometry,05,image_0,stress,05_002610_000878,2610,878,sequences/05/image_0/002610.png,sequences/05/image_0/000878.png,1732,12.579438747,1.028419322,same_direction,negative,0
KITTI_odometry,05,image_0,stress,05_002610_000879,2610,879,sequences/05/image_0/002610.png,sequences/05/image_0/000879.png,1731,13.017301149,0.347167868,same_direction,negative,0
KITTI_odometry,05,image_0,stress,05_002610_000880,2610,880,sequences/05/image_0/002610.png,sequences/05/image_0/000880.png,1730,13.455201427,0.559904851,same_direction,negative,0
KITTI_odometry,05,image_0,stress,05_002610_000881,2610,881,sequences/05/image_0/002610.png,sequences/05/image_0/000881.png,1729,13.885137757,1.589064070,same_direction,negative,0
KITTI_odometry,05,image_0,stress,05_002610_000882,2610,882,sequences/05/image_0/002610.png,sequences/05/image_0/000882.png,1728,14.315278771,2.738160293,same_direction,negative,0
KITTI_odometry,05,image_0,stress,05_002610_000883,2610,883,sequences/05/image_0/002610.png,sequences/05/image_0/000883.png,1727,14.731075226,4.029183227,same_direction,negative,0
KITTI_odometry,05,image_0,stress,05_002610_000884,2610,884,sequences/05/image_0/002610.png,sequences/05/image_0/000884.png,1726,15.144633628,5.509322443,same_direction,negative,0
KITTI_odometry,05,image_0,stress,05_002610_000885,2610,885,sequences/05/image_0/002610.png,sequences/05/image_0/000885.png,1725,15.556787240,7.216240504,same_direction,negative,0
KITTI_odometry,05,image_0,stress,05_002610_000886,2610,886,sequences/05/image_0/002610.png,sequences/05/image_0/000886.png,1724,15.949889408,9.099235611,same_direction,negative,0
KITTI_odometry,05,image_0,stress,05_002610_000887,2610,887,sequences/05/image_0/002610.png,sequences/05/image_0/000887.png,1723,16.349354301,11.120000524,same_direction,negative,0
KITTI_odometry,05,image_0,stress,05_002610_000888,2610,888,sequences/05/image_0/002610.png,sequences/05/image_0/000888.png,1722,16.725117021,13.249083301,same_direction,negative,0
KITTI_odometry,05,image_0,stress,05_002610_000889,2610,889,sequences/05/image_0/002610.png,sequences/05/image_0/000889.png,1721,17.105856459,15.461958125,same_direction,negative,0
KITTI_odometry,05,image_0,stress,05_002610_000890,2610,890,sequences/05/image_0/002610.png,sequences/05/image_0/000890.png,1720,17.460281133,17.719131086,same_direction,negative,0
KITTI_odometry,05,image_0,stress,05_002610_000891,2610,891,sequences/05/image_0/002610.png,sequences/05/image_0/000891.png,1719,17.827146033,20.034962657,same_direction,negative,0
KITTI_odometry,05,image_0,stress,05_002610_000892,2610,892,sequences/05/image_0/002610.png,sequences/05/image_0/000892.png,1718,18.169320240,22.424132128,same_direction,negative,0
KITTI_odometry,05,image_0,stress,05_002610_000893,2610,893,sequences/05/image_0/002610.png,sequences/05/image_0/000893.png,1717,18.512852734,24.911007087,same_direction,negative,0
KITTI_odometry,05,image_0,stress,05_002610_000894,2610,894,sequences/05/image_0/002610.png,sequences/05/image_0/000894.png,1716,18.829309534,27.473308530,same_direction,negative,0
KITTI_odometry,05,image_0,stress,05_002610_000895,2610,895,sequences/05/image_0/002610.png,sequences/05/image_0/000895.png,1715,19.158364949,30.097437116,same_direction,negative,0
KITTI_odometry,05,image_0,stress,05_002610_000896,2610,896,sequences/05/image_0/002610.png,sequences/05/image_0/000896.png,1714,19.480977108,32.806850173,same_direction,negative,0
KITTI_odometry,05,image_0,stress,05_002610_000897,2610,897,sequences/05/image_0/002610.png,sequences/05/image_0/000897.png,1713,19.772870416,35.498796451,same_direction,negative,0
KITTI_odometry,05,image_0,stress,05_002610_000898,2610,898,sequences/05/image_0/002610.png,sequences/05/image_0/000898.png,1712,20.082465618,38.226177262,same_direction,negative,0
KITTI_odometry,05,image_0,stress,05_002610_000899,2610,899,sequences/05/image_0/002610.png,sequences/05/image_0/000899.png,1711,20.359440809,40.984581307,same_direction,negative,0
KITTI_odometry,05,image_0,stress,05_002610_000900,2610,900,sequences/05/image_0/002610.png,sequences/05/image_0/000900.png,1710,20.672139826,43.927708905,same_direction,negative,0
KITTI_odometry,05,image_0,stress,05_002610_000901,2610,901,sequences/05/image_0/002610.png,sequences/05/image_0/000901.png,1709,20.959694134,46.877458824,oblique,negative,0
KITTI_odometry,05,image_0,stress,05_002610_000902,2610,902,sequences/05/image_0/002610.png,sequences/05/image_0/000902.png,1708,21.259472657,49.678259263,oblique,negative,0
KITTI_odometry,05,image_0,stress,05_002610_000903,2610,903,sequences/05/image_0/002610.png,sequences/05/image_0/000903.png,1707,21.537440175,52.575316908,oblique,negative,0
KITTI_odometry,05,image_0,stress,05_002610_000904,2610,904,sequences/05/image_0/002610.png,sequences/05/image_0/000904.png,1706,21.765614845,55.537017497,oblique,negative,0
KITTI_odometry,05,image_0,stress,05_002610_000905,2610,905,sequences/05/image_0/002610.png,sequences/05/image_0/000905.png,1705,22.022003370,58.535466638,oblique,negative,0
KITTI_odometry,05,image_0,stress,05_002610_000906,2610,906,sequences/05/image_0/002610.png,sequences/05/image_0/000906.png,1704,22.256419083,61.603603524,oblique,negative,0
KITTI_odometry,05,image_0,stress,05_002610_000907,2610,907,sequences/05/image_0/002610.png,sequences/05/image_0/000907.png,1703,22.525434135,64.634674085,oblique,negative,0
KITTI_odometry,05,image_0,stress,05_002610_001538,2610,1538,sequences/05/image_0/002610.png,sequences/05/image_0/001538.png,1072,38.023936806,83.673589675,oblique,negative,0
KITTI_odometry,05,image_0,stress,05_002610_001539,2610,1539,sequences/05/image_0/002610.png,sequences/05/image_0/001539.png,1071,37.979469006,83.792044507,oblique,negative,0
KITTI_odometry,05,image_0,stress,05_002610_001540,2610,1540,sequences/05/image_0/002610.png,sequences/05/image_0/001540.png,1070,37.934218142,83.910819330,oblique,negative,0
KITTI_odometry,05,image_0,stress,05_002610_001541,2610,1541,sequences/05/image_0/002610.png,sequences/05/image_0/001541.png,1069,37.887038217,84.024496974,oblique,negative,0
KITTI_odometry,05,image_0,stress,05_002610_001542,2610,1542,sequences/05/image_0/002610.png,sequences/05/image_0/001542.png,1068,37.841637857,84.139409271,oblique,negative,0
KITTI_odometry,05,image_0,stress,05_002610_001543,2610,1543,sequences/05/image_0/002610.png,sequences/05/image_0/001543.png,1067,37.799681991,84.260433180,oblique,negative,0
KITTI_odometry,05,image_0,stress,05_002610_001544,2610,1544,sequences/05/image_0/002610.png,sequences/05/image_0/001544.png,1066,37.760843088,84.392959093,oblique,negative,0
KITTI_odometry,05,image_0,stress,05_002610_001545,2610,1545,sequences/05/image_0/002610.png,sequences/05/image_0/001545.png,1065,37.724947985,84.535296050,oblique,negative,0
KITTI_odometry,05,image_0,stress,05_002610_001546,2610,1546,sequences/05/image_0/002610.png,sequences/05/image_0/001546.png,1064,37.692366420,84.671414520,oblique,negative,0
KITTI_odometry,05,image_0,stress,05_002610_001547,2610,1547,sequences/05/image_0/002610.png,sequences/05/image_0/001547.png,1063,37.663489472,84.831598160,oblique,negative,0
KITTI_odometry,05,image_0,stress,05_002610_001548,2610,1548,sequences/05/image_0/002610.png,sequences/05/image_0/001548.png,1062,37.635639680,85.010519187,oblique,negative,0
KITTI_odometry,05,image_0,stress,05_002610_001549,2610,1549,sequences/05/image_0/002610.png,sequences/05/image_0/001549.png,1061,37.603652400,85.195506932,oblique,negative,0
KITTI_odometry,05,image_0,stress,05_002610_001550,2610,1550,sequences/05/image_0/002610.png,sequences/05/image_0/001550.png,1060,37.568841452,85.383289448,oblique,negative,0
KITTI_odometry,05,image_0,stress,05_002610_001551,2610,1551,sequences/05/image_0/002610.png,sequences/05/image_0/001551.png,1059,37.533042895,85.585770134,oblique,negative,0
KITTI_odometry,05,image_0,stress,05_002610_001552,2610,1552,sequences/05/image_0/002610.png,sequences/05/image_0/001552.png,1058,37.496926697,85.796353067,oblique,negative,0
KITTI_odometry,05,image_0,stress,05_002610_001553,2610,1553,sequences/05/image_0/002610.png,sequences/05/image_0/001553.png,1057,37.460358950,86.009105594,oblique,negative,0
KITTI_odometry,05,image_0,stress,05_002610_001554,2610,1554,sequences/05/image_0/002610.png,sequences/05/image_0/001554.png,1056,37.426644215,86.207029927,oblique,negative,0
KITTI_odometry,05,image_0,stress,05_002610_001555,2610,1555,sequences/05/image_0/002610.png,sequences/05/image_0/001555.png,1055,37.397340187,86.374397318,oblique,negative,0
KITTI_odometry,05,image_0,stress,05_002610_001556,2610,1556,sequences/05/image_0/002610.png,sequences/05/image_0/001556.png,1054,37.371830586,86.477901842,oblique,negative,0
KITTI_odometry,05,image_0,stress,05_002610_001557,2610,1557,sequences/05/image_0/002610.png,sequences/05/image_0/001557.png,1053,37.349531142,86.464025740,oblique,negative,0
KITTI_odometry,05,image_0,stress,05_002610_001558,2610,1558,sequences/05/image_0/002610.png,sequences/05/image_0/001558.png,1052,37.327810656,86.412824110,oblique,negative,0
KITTI_odometry,05,image_0,stress,05_002610_001559,2610,1559,sequences/05/image_0/002610.png,sequences/05/image_0/001559.png,1051,37.305041336,86.351868983,oblique,negative,0
KITTI_odometry,05,image_0,stress,05_002610_001560,2610,1560,sequences/05/image_0/002610.png,sequences/05/image_0/001560.png,1050,37.283744946,86.293319441,oblique,negative,0
KITTI_odometry,05,image_0,stress,05_002610_001561,2610,1561,sequences/05/image_0/002610.png,sequences/05/image_0/001561.png,1049,37.269306564,86.217187793,oblique,negative,0
KITTI_odometry,05,image_0,stress,05_002610_001562,2610,1562,sequences/05/image_0/002610.png,sequences/05/image_0/001562.png,1048,37.264299696,86.109807438,oblique,negative,0
KITTI_odometry,05,image_0,stress,05_002610_001563,2610,1563,sequences/05/image_0/002610.png,sequences/05/image_0/001563.png,1047,37.259958863,86.067093092,oblique,negative,0
KITTI_odometry,05,image_0,stress,05_002610_001564,2610,1564,sequences/05/image_0/002610.png,sequences/05/image_0/001564.png,1046,37.253130029,86.041617099,oblique,negative,0
KITTI_odometry,05,image_0,stress,05_002610_001565,2610,1565,sequences/05/image_0/002610.png,sequences/05/image_0/001565.png,1045,37.250257067,85.999866998,oblique,negative,0
KITTI_odometry,05,image_0,stress,05_002610_001566,2610,1566,sequences/05/image_0/002610.png,sequences/05/image_0/001566.png,1044,37.260021927,86.016485251,oblique,negative,0
KITTI_odometry,05,image_0,stress,05_002610_001567,2610,1567,sequences/05/image_0/002610.png,sequences/05/image_0/001567.png,1043,37.295061457,86.108023964,oblique,negative,0
KITTI_odometry,05,image_0,stress,05_002611_000792,2611,792,sequences/05/image_0/002611.png,sequences/05/image_0/000792.png,1819,39.403569955,70.043920598,oblique,negative,0
KITTI_odometry,05,image_0,stress,05_002611_000793,2611,793,sequences/05/image_0/002611.png,sequences/05/image_0/000793.png,1818,39.224491180,68.620453318,oblique,negative,0
KITTI_odometry,05,image_0,stress,05_002611_000794,2611,794,sequences/05/image_0/002611.png,sequences/05/image_0/000794.png,1817,39.024722499,66.971721008,oblique,negative,0
KITTI_odometry,05,image_0,stress,05_002611_000795,2611,795,sequences/05/image_0/002611.png,sequences/05/image_0/000795.png,1816,38.827587505,65.338653233,oblique,negative,0
KITTI_odometry,05,image_0,stress,05_002611_000796,2611,796,sequences/05/image_0/002611.png,sequences/05/image_0/000796.png,1815,38.617053893,63.529125200,oblique,negative,0
KITTI_odometry,05,image_0,stress,05_002611_000797,2611,797,sequences/05/image_0/002611.png,sequences/05/image_0/000797.png,1814,38.407680375,61.665608236,oblique,negative,0
KITTI_odometry,05,image_0,stress,05_002611_000798,2611,798,sequences/05/image_0/002611.png,sequences/05/image_0/000798.png,1813,38.183055856,59.753620035,oblique,negative,0
KITTI_odometry,05,image_0,stress,05_002611_000799,2611,799,sequences/05/image_0/002611.png,sequences/05/image_0/000799.png,1812,37.948903380,57.730221558,oblique,negative,0
KITTI_odometry,05,image_0,stress,05_002611_000800,2611,800,sequences/05/image_0/002611.png,sequences/05/image_0/000800.png,1811,37.726485574,55.608889249,oblique,negative,0
KITTI_odometry,05,image_0,stress,05_002611_000801,2611,801,sequences/05/image_0/002611.png,sequences/05/image_0/000801.png,1810,37.480491283,53.417151002,oblique,negative,0
KITTI_odometry,05,image_0,stress,05_002611_000802,2611,802,sequences/05/image_0/002611.png,sequences/05/image_0/000802.png,1809,37.245119136,51.150169952,oblique,negative,0
KITTI_odometry,05,image_0,stress,05_002611_000803,2611,803,sequences/05/image_0/002611.png,sequences/05/image_0/000803.png,1808,36.979236051,48.796006667,oblique,negative,0
KITTI_odometry,05,image_0,stress,05_002611_000804,2611,804,sequences/05/image_0/002611.png,sequences/05/image_0/000804.png,1807,36.711573051,46.424136138,oblique,negative,0
KITTI_odometry,05,image_0,stress,05_002611_000805,2611,805,sequences/05/image_0/002611.png,sequences/05/image_0/000805.png,1806,36.403954973,43.986085092,same_direction,negative,0
KITTI_odometry,05,image_0,stress,05_002611_000806,2611,806,sequences/05/image_0/002611.png,sequences/05/image_0/000806.png,1805,36.079079474,41.505294033,same_direction,negative,0
KITTI_odometry,05,image_0,stress,05_002611_000807,2611,807,sequences/05/image_0/002611.png,sequences/05/image_0/000807.png,1804,35.762099034,38.973289749,same_direction,negative,0
KITTI_odometry,05,image_0,stress,05_002611_000808,2611,808,sequences/05/image_0/002611.png,sequences/05/image_0/000808.png,1803,35.416377303,36.418955093,same_direction,negative,0
KITTI_odometry,05,image_0,stress,05_002611_000809,2611,809,sequences/05/image_0/002611.png,sequences/05/image_0/000809.png,1802,35.071467843,33.851477173,same_direction,negative,0
KITTI_odometry,05,image_0,stress,05_002611_000810,2611,810,sequences/05/image_0/002611.png,sequences/05/image_0/000810.png,1801,34.692704114,31.278268547,same_direction,negative,0
KITTI_odometry,05,image_0,stress,05_002611_000811,2611,811,sequences/05/image_0/002611.png,sequences/05/image_0/000811.png,1800,34.316038467,28.737184241,same_direction,negative,0
KITTI_odometry,05,image_0,stress,05_002611_000812,2611,812,sequences/05/image_0/002611.png,sequences/05/image_0/000812.png,1799,33.907519105,26.289161427,same_direction,negative,0
KITTI_odometry,05,image_0,stress,05_002611_000813,2611,813,sequences/05/image_0/002611.png,sequences/05/image_0/000813.png,1798,33.489865838,23.814907521,same_direction,negative,0
KITTI_odometry,05,image_0,stress,05_002611_000814,2611,814,sequences/05/image_0/002611.png,sequences/05/image_0/000814.png,1797,33.039745707,21.399645731,same_direction,negative,0
KITTI_odometry,05,image_0,stress,05_002611_000815,2611,815,sequences/05/image_0/002611.png,sequences/05/image_0/000815.png,1796,32.563096576,18.988659936,same_direction,negative,0
KITTI_odometry,05,image_0,stress,05_002611_000816,2611,816,sequences/05/image_0/002611.png,sequences/05/image_0/000816.png,1795,32.066998379,16.467255044,same_direction,negative,0
KITTI_odometry,05,image_0,stress,05_002611_000817,2611,817,sequences/05/image_0/002611.png,sequences/05/image_0/000817.png,1794,31.553949092,14.000569585,same_direction,negative,0
KITTI_odometry,05,image_0,stress,05_002611_000818,2611,818,sequences/05/image_0/002611.png,sequences/05/image_0/000818.png,1793,31.035687916,11.597281014,same_direction,negative,0
KITTI_odometry,05,image_0,stress,05_002611_000819,2611,819,sequences/05/image_0/002611.png,sequences/05/image_0/000819.png,1792,30.479044072,9.307398066,same_direction,negative,0
KITTI_odometry,05,image_0,stress,05_002611_000820,2611,820,sequences/05/image_0/002611.png,sequences/05/image_0/000820.png,1791,29.907818268,7.216925986,same_direction,negative,0
KITTI_odometry,05,image_0,stress,05_002611_000821,2611,821,sequences/05/image_0/002611.png,sequences/05/image_0/000821.png,1790,29.326702852,5.300290928,same_direction,negative,0
KITTI_odometry,05,image_0,stress,05_002611_000822,2611,822,sequences/05/image_0/002611.png,sequences/05/image_0/000822.png,1789,28.717235438,3.653270744,same_direction,negative,0
KITTI_odometry,05,image_0,stress,05_002611_000823,2611,823,sequences/05/image_0/002611.png,sequences/05/image_0/000823.png,1788,28.100382243,2.249928090,same_direction,negative,0
KITTI_odometry,05,image_0,stress,05_002611_000824,2611,824,sequences/05/image_0/002611.png,sequences/05/image_0/000824.png,1787,27.459715979,1.212609003,same_direction,negative,0
KITTI_odometry,05,image_0,stress,05_002611_000825,2611,825,sequences/05/image_0/002611.png,sequences/05/image_0/000825.png,1786,26.806437680,0.460229891,same_direction,negative,0
KITTI_odometry,05,image_0,stress,05_002611_000826,2611,826,sequences/05/image_0/002611.png,sequences/05/image_0/000826.png,1785,26.138447382,0.214043925,same_direction,negative,0
KITTI_odometry,05,image_0,stress,05_002611_000827,2611,827,sequences/05/image_0/002611.png,sequences/05/image_0/000827.png,1784,25.451345571,0.732939480,same_direction,negative,0
KITTI_odometry,05,image_0,stress,05_002611_000828,2611,828,sequences/05/image_0/002611.png,sequences/05/image_0/000828.png,1783,24.749034304,1.070570068,same_direction,negative,0
KITTI_odometry,05,image_0,stress,05_002611_000829,2611,829,sequences/05/image_0/002611.png,sequences/05/image_0/000829.png,1782,24.031714964,1.259590586,same_direction,negative,0
KITTI_odometry,05,image_0,stress,05_002611_000830,2611,830,sequences/05/image_0/002611.png,sequences/05/image_0/000830.png,1781,23.303697738,1.296354075,same_direction,negative,0
KITTI_odometry,05,image_0,stress,05_002611_000831,2611,831,sequences/05/image_0/002611.png,sequences/05/image_0/000831.png,1780,22.559995798,1.234791578,same_direction,negative,0
KITTI_odometry,05,image_0,stress,05_002611_000832,2611,832,sequences/05/image_0/002611.png,sequences/05/image_0/000832.png,1779,21.799211352,1.105946489,same_direction,negative,0
KITTI_odometry,05,image_0,stress,05_002611_000833,2611,833,sequences/05/image_0/002611.png,sequences/05/image_0/000833.png,1778,21.024541387,0.935369426,same_direction,negative,0
KITTI_odometry,05,image_0,stress,05_002611_000834,2611,834,sequences/05/image_0/002611.png,sequences/05/image_0/000834.png,1777,20.238558827,0.756044150,same_direction,negative,0
KITTI_odometry,05,image_0,stress,05_002611_000835,2611,835,sequences/05/image_0/002611.png,sequences/05/image_0/000835.png,1776,19.448173504,0.585736959,same_direction,negative,0
KITTI_odometry,05,image_0,stress,05_002611_000836,2611,836,sequences/05/image_0/002611.png,sequences/05/image_0/000836.png,1775,18.650021958,0.465766420,same_direction,negative,0
KITTI_odometry,05,image_0,stress,05_002611_000837,2611,837,sequences/05/image_0/002611.png,sequences/05/image_0/000837.png,1774,17.846878021,0.365613504,same_direction,negative,0
KITTI_odometry,05,image_0,stress,05_002611_000838,2611,838,sequences/05/image_0/002611.png,sequences/05/image_0/000838.png,1773,17.036745302,0.272921941,same_direction,negative,0
KITTI_odometry,05,image_0,stress,05_002611_000839,2611,839,sequences/05/image_0/002611.png,sequences/05/image_0/000839.png,1772,16.225134331,0.239017824,same_direction,negative,0
KITTI_odometry,05,image_0,stress,05_002611_000840,2611,840,sequences/05/image_0/002611.png,sequences/05/image_0/000840.png,1771,15.414782726,0.198200555,same_direction,negative,0
KITTI_odometry,05,image_0,stress,05_002611_000841,2611,841,sequences/05/image_0/002611.png,sequences/05/image_0/000841.png,1770,14.604612832,0.177885925,same_direction,negative,0
KITTI_odometry,05,image_0,stress,05_002611_000842,2611,842,sequences/05/image_0/002611.png,sequences/05/image_0/000842.png,1769,13.793897891,0.149982415,same_direction,negative,0
KITTI_odometry,05,image_0,stress,05_002611_000843,2611,843,sequences/05/image_0/002611.png,sequences/05/image_0/000843.png,1768,12.976407994,0.118579157,same_direction,negative,0
